variable.name,list_name,name,label..english,label..somali,country,area,district,region,choice
health_source,health_source,government_clinic,Government clinic or hospital,Goob caafimaad ama Isbitaalka dowlada,,,,,
health_source,health_source,private_clinic,Private clinic or hospital,Goob caafimaad ama Isbitaal aan dowlada aheyn (private ah),,,,,
health_source,health_source,ngo_clinic,NGO run clinic or hospital,Goob caafimaad ama Isbitaal NGO ay gacanta ku heyso,,,,,
health_source,health_source,traditional_healer,Traditional healer,Daawo dhaqameed,,,,,
health_source,health_source,pharmacy,Pharmacy,Farmasi,,,,,
health_source,health_source,shop_drugs,Shop selling medication,Dukaamada oo daawooyinka iibinaya,,,,,
health_source,health_source,other,Other,Wax kale,,,,,
dist_health_facility,time_dist1,under_30_minutes,Under 30 minutes,Wax ka yar 30 daqiiqo ,,,,,
dist_health_facility,time_dist1,30_minutes_1_hour,30 minutes to less than 1 hour,30 daqiiqo ilaa 1 saac wax ka yar,,,,,
dist_health_facility,time_dist1,1_hour_half_day,One hour to less than half a day,1 saac ilaa iyo wax maalin ka yar,,,,,
dist_health_facility,time_dist1,half_day,Half a day,Maalin barkeed,,,,,
dist_health_facility,time_dist1,full_day,More than half a day,In ka badan maalin barkeed,,,,,
dist_health_facility,time_dist1,dontknow,I don't know or don’t want to answer,Ma garanayo ama ma doonayo inaan ka jawaabo,,,,,
health_services,health_services,treat_disease,Treatment for diseases,Daaweynta cudurada,,,,,
health_services,health_services,treat_awd,Treatment for diarrohoea,Daaweynta shubanka,,,,,
health_services,health_services,treat_wounds,Treatment of wounds,Daaweynta dhaawacyada,,,,,
health_services,health_services,sexual_health,Sexual and reproductive health,caafimaadka jinsiga ah iyo taranka,,,,,
health_services,health_services,mental_health,Mental health services,Xanuunada dhimirka,,,,,
health_services,health_services,maternal_health,Maternal and child healthcare,Adeega dhalmada ama dhalaanka iyo hooyooyinka,,,,,
health_services,health_services,drug_treatment,Treatment for drug problems,Daaweynta dhibaatooyinka daroogada,,,,,
health_services,health_services,surgery,Surgery,Qaliinka,,,,,
health_services,health_services,other,Other,Wax kale,,,,,
chw_visit,y_n_dk,yes,Yes,Haa,,,,,
chw_visit,y_n_dk,no,No,Maya,,,,,
chw_visit,y_n_dk,dontknow,Don't know,Ma garanayo ,,,,,
health_pay,yes_no,yes,Yes,Haa,,,,,
health_pay,yes_no,no,No,Maya,,,,,
health_price_change,increase_decrease,increase,Increase,Sare u kicid,,,,,
health_price_change,increase_decrease,decrease,Decrease,Hoos u dhicid,,,,,
health_price_change,increase_decrease,no_change,No change,Aan is badalin,,,,,
health_issues_child,health_issues,malaria,Malaria,Malaariyo,,,,,
health_issues_child,health_issues,stomach_pain,Stomach pain,Calool xanuun,,,,,
health_issues_child,health_issues,wounds,Wounds or physical injury (such as broken leg),Dhaawacyada/jabka (sida lug jabtay),,,,,
health_issues_child,health_issues,breathing_problems,Breathing problems,Dhibaatooyinka Neefsashada,,,,,
health_issues_child,health_issues,eye_infection,Eye infection,Caabuqa indhaha,,,,,
health_issues_child,health_issues,measles,Skin diseases/rash,xanuunada maqaarka/firiiric,,,,,
health_issues_child,health_issues,awd,Diarrhoea,Shuban,,,,,
health_issues_child,health_issues,malnutrition,Malnutrition,Nafaqo darada,,,,,
health_issues_child,health_issues,khat,Problems with khat consumption,Dhibaatooyinka keena cunista qaadka,,,,,
health_issues_child,health_issues,fever,Fever,Xumad/Qandho,,,,,
health_issues_child,health_issues,none,No issue,Dhibaato caafimaad ma jirto,,,,,
health_issues_child,health_issues,dontknow,I don't know or don’t want to answer,Ma garanayo ama ma doonayo inaan ka jawaabo,,,,,
access_child,yes_no,yes,Yes,Haa,,,,,
access_child,yes_no,no,No,Maya,,,,,
health_issues_adult,health_issues,malaria,Malaria,Malaariyo,,,,,
health_issues_adult,health_issues,stomach_pain,Stomach pain,Calool xanuun,,,,,
health_issues_adult,health_issues,wounds,Wounds or physical injury (such as broken leg),Dhaawacyada/jabka (sida lug jabtay),,,,,
health_issues_adult,health_issues,breathing_problems,Breathing problems,Dhibaatooyinka Neefsashada,,,,,
health_issues_adult,health_issues,eye_infection,Eye infection,Caabuqa indhaha,,,,,
health_issues_adult,health_issues,measles,Skin diseases/rash,xanuunada maqaarka/firiiric,,,,,
health_issues_adult,health_issues,awd,Diarrhoea,Shuban,,,,,
health_issues_adult,health_issues,malnutrition,Malnutrition,Nafaqo darada,,,,,
health_issues_adult,health_issues,khat,Problems with khat consumption,Dhibaatooyinka keena cunista qaadka,,,,,
health_issues_adult,health_issues,fever,Fever,Xumad/Qandho,,,,,
health_issues_adult,health_issues,none,No issue,Dhibaato caafimaad ma jirto,,,,,
health_issues_adult,health_issues,dontknow,I don't know or don’t want to answer,Ma garanayo ama ma doonayo inaan ka jawaabo,,,,,
access_adults,yes_no,yes,Yes,Haa,,,,,
access_adults,yes_no,no,No,Maya,,,,,
health_satisfied,health_satisfied,very_satisfied,Very satisfied,Aad ugu qanacsanahay,,,,,
health_satisfied,health_satisfied,quite_satisfied,Quite satisfied,Xoogaa/In yar ugu qanacsanahay,,,,,
health_satisfied,health_satisfied,quite_unsatisfied,Quite unsatisfied,Xoogaa/In yar aan ku qanacsaneyn,,,,,
health_satisfied,health_satisfied,very_unsatisfied,Very unsatisfied,Aad aan ugu qanacsaneyn,,,,,
vaccination_card,yes_no,yes,Yes,Haa,,,,,
vaccination_card,yes_no,no,No,Maya,,,,,
no_vaccination,no_vaccination,no_health_facility,I'm unable to access a healthcare facility,Ma awoodi inaan gaaro goob caafimaad,,,,,
no_vaccination,no_vaccination,no_vaccines_available,I didn't know that vaccinations were available,Ma ogeyn in tallaalka la heli karo,,,,,
no_vaccination,no_vaccination,didn’t_know_vaccine,I didn't know that I should vaccinate my child/children,Ma ogeyn in caruurteyda aan tallaalo la iga rabo,,,,,
no_vaccination,no_vaccination,culture_no_vaccine,My culture does not allow vaccinations,Dhaqankeena ma ogolo tallaalka caruurta,,,,,
no_vaccination,no_vaccination,don’t_like_vaccine,I don't like vaccinating my child/children,Ma jecli inaan tallaalo caruurteyda,,,,,
nutrition_access,y_n_dk,yes,Yes,Haa,,,,,
nutrition_access,y_n_dk,no,No,Maya,,,,,
nutrition_access,y_n_dk,dontknow,Don't know,Ma garanayo ,,,,,
nutrition_service_available,nutrition_services,sc,Stabilization Center (SC),Xarun dejin,,,,,
nutrition_service_available,nutrition_services,otp,Out-patient Therapeutic Care Programme (OTP),Barnaamijka daryeelka bukaan socodka,,,,,
nutrition_service_available,nutrition_services,tsfp,Targeted Supplementary Feeding Programme (TSFP),Barnaamijka quudinta dheeriga ah ee la beegsado,,,,,
nutrition_service_available,nutrition_services,bsfp,Blanket Supplementary Feed Programme (BSFP),Barnaamijka quudinta dheeriga ah,,,,,
nutrition_service_available,nutrition_services,wet_feeding,Wet Feeding,Cuntada karsan,,,,,
nutrition_service_available,nutrition_services,iycf,Infant and young Child feeding (IYCF),Quudinta dhallaanka iyo caruurta yar,,,,,
nutrition_service_available,nutrition_services,micronutrient_supplementation,Micronutrient supplementation,Nafaqada dheeriga ah,,,,,
nutrition_service_available,nutrition_services,none,None of the above,Midnaba,,,,,
nutrition_service_available,nutrition_services,do_not_know,Do not know,Ma garanayo,,,,,
nutrition_distance,time_dist1,under_30_minutes,Under 30 minutes,Wax ka yar 30 daqiiqo ,,,,,
nutrition_distance,time_dist1,30_minutes_1_hour,30 minutes to less than 1 hour,30 daqiiqo ilaa 1 saac wax ka yar,,,,,
nutrition_distance,time_dist1,1_hour_half_day,One hour to less than half a day,1 saac ilaa iyo wax maalin ka yar,,,,,
nutrition_distance,time_dist1,half_day,Half a day,Maalin barkeed,,,,,
nutrition_distance,time_dist1,full_day,More than half a day,In ka badan maalin barkeed,,,,,
nutrition_distance,time_dist1,dontknow,I don't know or don’t want to answer,Ma garanayo ama ma doonayo inaan ka jawaabo,,,,,
received_baby_items_milk,yes_no,yes,Yes,Haa,,,,,
received_baby_items_milk,yes_no,no,No,Maya,,,,,
child_feeding_6months,child_feeding,only_breastfed,Only breastfed,Kaliya waa la naas nuujiyaa,,,,,
child_feeding_6months,child_feeding,mostly_bf,Mostly breastfed,Badanaa waa la naas nuujiyaa,,,,,
child_feeding_6months,child_feeding,sometimes_bf,Sometimes breastfed,Mararka qaarkood waa la naas nuujiyaa,,,,,
child_feeding_6months,child_feeding,not_bf,Not breastfed,Mala naas nuujiyo,,,,,
child_feeding_over6m,child_feeding,only_breastfed,Only breastfed,Kaliya waa la naas nuujiyaa,,,,,
child_feeding_over6m,child_feeding,mostly_bf,Mostly breastfed,Badanaa waa la naas nuujiyaa,,,,,
child_feeding_over6m,child_feeding,sometimes_bf,Sometimes breastfed,Mararka qaarkood waa la naas nuujiyaa,,,,,
child_feeding_over6m,child_feeding,not_bf,Not breastfed,Mala naas nuujiyo,,,,,
child_bf,yes_no,yes,Yes,Haa,,,,,
child_bf,yes_no,no,No,Maya,,,,,
type_shelter,shelter_type,emergency,Emergency shelter,Hooy deg-deg ah,,,,,
type_shelter,shelter_type,tent,Temporary shelter (Tent),Aqal ku meel gaar ah (sida Teendo),,,,,
type_shelter,shelter_type,buul,Semi-permanent shelter (Buul),Aqal ku meel gaar ah (sida Buul),,,,,
type_shelter,shelter_type,permanent,Permanent shelter,Hooy joogto ah,,,,,
type_shelter,shelter_type,open_air,Open air,Meel banaan,,,,,
type_shelter,shelter_type,other,Other,Wax Kale,,,,,
shelter_damage,yes_no,yes,Yes,Haa,,,,,
shelter_damage,yes_no,no,No,Maya,,,,,
shelter_damage_how,shelter_damage,structural,Damage to structural material,Burbur dhismaha ah,,,,,
shelter_damage_how,shelter_damage,floor,Damage to floor,Burbur dhulka ah,,,,,
shelter_damage_how,shelter_damage,roof,Damage to roof,Burbur saqafka ah,,,,,
shelter_damage_how,shelter_damage,wall,Damage to wall material,Burbur darbiga ah,,,,,
shelter_damage_how,shelter_damage,total,Totally destroyed,Gabi ahaanba burbursan,,,,,
shelter_damage_how,shelter_damage,other,Other,Wax Kale,,,,,
occupied_3months_above,yes_no,yes,Yes,Haa,,,,,
occupied_3months_above,yes_no,no,No,Maya,,,,,
emergency_shelt_damage,yes_no,yes,Yes,Haa,,,,,
emergency_shelt_damage,yes_no,no,No,Maya,,,,,
emergency_shelt_damage_how,shelter_damage,structural,Damage to structural material,Burbur dhismaha ah,,,,,
emergency_shelt_damage_how,shelter_damage,floor,Damage to floor,Burbur dhulka ah,,,,,
emergency_shelt_damage_how,shelter_damage,roof,Damage to roof,Burbur saqafka ah,,,,,
emergency_shelt_damage_how,shelter_damage,wall,Damage to wall material,Burbur darbiga ah,,,,,
emergency_shelt_damage_how,shelter_damage,total,Totally destroyed,Gabi ahaanba burbursan,,,,,
emergency_shelt_damage_how,shelter_damage,other,Other,Wax Kale,,,,,
theft_shelter,yes_no,yes,Yes,Haa,,,,,
theft_shelter,yes_no,no,No,Maya,,,,,
floor_material,floor_material,earth,Earth,Dhullka,,,,,
floor_material,floor_material,cement,Cement,Shamiindo,,,,,
floor_material,floor_material,plastic_sheet,Plastic sheet,Baco,,,,,
floor_material,floor_material,bricks,Bricks,Bulkeeti,,,,,
floor_material,floor_material,other,Other,Wax Kale,,,,,
structural_material,structural_material,wood,Wood,Qori/Alwaax,,,,,
structural_material,structural_material,metal,Metal,Bir,,,,,
structural_material,structural_material,cement,Cement,Shamiindo,,,,,
structural_material,structural_material,bricks,Bricks,Bulkeeti,,,,,
structural_material,structural_material,stones,Stones,Dhagxaan,,,,,
structural_material,structural_material,other,Other,Wax Kale,,,,,
covering_material,covering_material,plastic_sheet,Plastic sheet,Baco,,,,,
covering_material,covering_material,clothes_rags,Clothes/ rags,Dhar/roog/kubeerto,,,,,
covering_material,covering_material,vegetation,Vegetation,Dhir,,,,,
covering_material,covering_material,iron_sheet,Iron sheet,Laamyeeri,,,,,
covering_material,covering_material,nido,Tin can (Nido),Gasaca caano booraha,,,,,
covering_material,covering_material,earth,Earth,Dhullka,,,,,
covering_material,covering_material,other,Other,Wax Kale,,,,,
internal_separation,yes_no,yes,Yes,Haa,,,,,
internal_separation,yes_no,no,No,Maya,,,,,
internal_separation_type,internal_separation,cloth,Cloth,Dhar,,,,,
internal_separation_type,internal_separation,plastic_sheet,Plastic sheet,Baco,,,,,
internal_separation_type,internal_separation,cardboard,Cardboard,Kaarboor/Kartoon,,,,,
internal_separation_type,internal_separation,organic_materials,Organic materials,Walxaha dhirta ah,,,,,
internal_separation_type,internal_separation,hessian_sacks,Hessian sacks,Jawaano,,,,,
internal_separation_type,internal_separation,cgi,CGI,Jiingad/Laamyeeri,,,,,
internal_separation_type,internal_separation,other,Other,Wax Kale,,,,,
light_night,yes_no,yes,Yes,Haa,,,,,
light_night,yes_no,no,No,Maya,,,,,
shelter_lock,yes_no,yes,Yes,Haa,,,,,
shelter_lock,yes_no,no,No,Maya,,,,,
nfis_good,nfis,cooking_pot,Cooking pots (min 5L),Digsi/Surfiyo (5L qaad ah),,,,,
nfis_good,nfis,knives,Knives,Mindi/Toori,,,,,
nfis_good,nfis,wash_basin,Wash Basin (min 10L),Beeshin (10L qaad ah),,,,,
nfis_good,nfis,mats,Mat,Derin/Sali/Sujaayad,,,,,
nfis_good,nfis,blankets,Blanket,Kubeerto/Busto,,,,,
nfis_good,nfis,plastic_sheet,Plastic sheeting,Bac,,,,,
nfis_good,nfis,jerry_can,Jerry cans,Jeriggaan,,,,,
nfis_good,nfis,mosq_net,Mosquito net,Maro kaneeco/Shandarwo,,,,,
nfis_good,nfis,none,None,Midnaba,,,,,
nfis_poor,nfis,cooking_pot,Cooking pots (min 5L),Digsi/Surfiyo (5L qaad ah),,,,,
nfis_poor,nfis,knives,Knives,Mindi/Toori,,,,,
nfis_poor,nfis,wash_basin,Wash Basin (min 10L),Beeshin (10L qaad ah),,,,,
nfis_poor,nfis,mats,Mat,Derin/Sali/Sujaayad,,,,,
nfis_poor,nfis,blankets,Blanket,Kubeerto/Busto,,,,,
nfis_poor,nfis,plastic_sheet,Plastic sheeting,Bac,,,,,
nfis_poor,nfis,jerry_can,Jerry cans,Jeriggaan,,,,,
nfis_poor,nfis,mosq_net,Mosquito net,Maro kaneeco/Shandarwo,,,,,
nfis_poor,nfis,none,None,Midnaba,,,,,
why_not_attend_girls,why_not_attend,emergency,"Result of an emergency (conflict, drought, flood, eviction, etc.)","Sabab ka dhalatay xaalada deg dega ah (colaad, abaar, fatahaad, dhul ka saarid, iwm)",,,,,
why_not_attend_girls,why_not_attend,fees,Unable to pay school fees,Aan bixin karin qarashka iskuulka,,,,,
why_not_attend_girls,why_not_attend,chores,Domestic chores,Howsha guriga,,,,,
why_not_attend_girls,why_not_attend,age,Children too young to attend school,Da'da,,,,,
why_not_attend_girls,why_not_attend,distance,School is too far,Iskuulka oo aad u fog,,,,,
why_not_attend_girls,why_not_attend,no_school,No open school in the area,Iskuul furan oo aan jirin,,,,,
why_not_attend_girls,why_not_attend,overcrowding,Overcrowded classes,Fasalo buux dhaafay,,,,,
why_not_attend_girls,why_not_attend,teaching_quality,Quality of teaching is low,Tayada wax barista,,,,,
why_not_attend_girls,why_not_attend,labour,Need to work,U baahan shaqo,,,,,
why_not_attend_girls,why_not_attend,violence_on_the_way,Fear of violence on the way to school,Cabsi laga qabo qalalaaso ka dhacda wadada iskuulka,,,,,
why_not_attend_girls,why_not_attend,violence_at_school,Fear of violence at school,Cabsi laga qabo inay ka dhacdo iskuulka,,,,,
why_not_attend_girls,why_not_attend,no_gendered_facilities,Lack of gendered facilities,Alaab gabdhaha iyo wiilasha loogu talo galay oo aan jirin,,,,,
why_not_attend_girls,why_not_attend,lack_wash_facilities,Lack of proper WASH facilities,"Xarumaha biyaha , faydhowrka iyo nadaafada haboon oo aan jirin",,,,,
why_not_attend_girls,why_not_attend,other,Other,Wax Kale,,,,,
why_not_attend_girls,why_not_attend,dontknow,I don't know or don’t want to answer,Ma garanayo ama ma doonayo inaan ka jawaabo,,,,,
why_not_attend_boys,why_not_attend,emergency,"Result of an emergency (conflict, drought, flood, eviction, etc.)","Sabab ka dhalatay xaalada deg dega ah (colaad, abaar, fatahaad, dhul ka saarid, iwm)",,,,,
why_not_attend_boys,why_not_attend,fees,Unable to pay school fees,Aan bixin karin qarashka iskuulka,,,,,
why_not_attend_boys,why_not_attend,chores,Domestic chores,Howsha guriga,,,,,
why_not_attend_boys,why_not_attend,age,Children too young to attend school,Da'da,,,,,
why_not_attend_boys,why_not_attend,distance,School is too far,Iskuulka oo aad u fog,,,,,
why_not_attend_boys,why_not_attend,no_school,No open school in the area,Iskuul furan oo aan jirin,,,,,
why_not_attend_boys,why_not_attend,overcrowding,Overcrowded classes,Fasalo buux dhaafay,,,,,
why_not_attend_boys,why_not_attend,teaching_quality,Quality of teaching is low,Tayada wax barista,,,,,
why_not_attend_boys,why_not_attend,labour,Need to work,U baahan shaqo,,,,,
why_not_attend_boys,why_not_attend,violence_on_the_way,Fear of violence on the way to school,Cabsi laga qabo qalalaaso ka dhacda wadada iskuulka,,,,,
why_not_attend_boys,why_not_attend,violence_at_school,Fear of violence at school,Cabsi laga qabo inay ka dhacdo iskuulka,,,,,
why_not_attend_boys,why_not_attend,no_gendered_facilities,Lack of gendered facilities,Alaab gabdhaha iyo wiilasha loogu talo galay oo aan jirin,,,,,
why_not_attend_boys,why_not_attend,lack_wash_facilities,Lack of proper WASH facilities,"Xarumaha biyaha , faydhowrka iyo nadaafada haboon oo aan jirin",,,,,
why_not_attend_boys,why_not_attend,other,Other,Wax Kale,,,,,
why_not_attend_boys,why_not_attend,dontknow,I don't know or don’t want to answer,Ma garanayo ama ma doonayo inaan ka jawaabo,,,,,
attend_previous,yes_no,yes,Yes,Haa,,,,,
attend_previous,yes_no,no,No,Maya,,,,,
type_education_previous,education_types,primary,Primary ,Hoose/Dhexe,,,,,
type_education_previous,education_types,secondary,Secondary ,Sare (13-17),,,,,
type_education_previous,education_types,vocational,Vocational,Tababar farsamo gacmeed,,,,,
type_education_previous,education_types,basic,Basic literacy/ numeracy,Qorista iyo xisaabta caadiga ah,,,,,
type_education_previous,education_types,informal,Informal,Aaan nimaadi aheyn,,,,,
priority_needs,priority_needs,water,Water,Biyo,,,,,
priority_needs,priority_needs,food,Food,Cunto,,,,,
priority_needs,priority_needs,shelter,Shelter,Hooy/deegaan,,,,,
priority_needs,priority_needs,security,Security,Amaan,,,,,
priority_needs,priority_needs,nutrition,Nutrition Services,Adeeg nafaqo,,,,,
priority_needs,priority_needs,latrines,Latrines,Musqulo,,,,,
priority_needs,priority_needs,education,Education,Waxbarasho,,,,,
priority_needs,priority_needs,healthcare,Healthcare,Daryeel caafimaad,,,,,
priority_needs,priority_needs,cooking_equip,Cooking equipment,Qalabka cuntada lagu kariyo,,,,,
priority_needs,priority_needs,water_basin,Water basin,Beeshin,,,,,
priority_needs,priority_needs,jerrycans,Jerry Cans,Jeriggaan,,,,,
priority_needs,priority_needs,soap,Soap,Saabuun,,,,,
priority_needs,priority_needs,mats_blankets,Mats or Blankets,Sali ama Kubeerto,,,,,
priority_needs,priority_needs,community_spaces,Community spaces,Barxado bulsheed,,,,,
priority_needs,priority_needs,reunification,Reunification with family members,Dib ula midobida qoyska,,,,,
priority_needs,priority_needs,livestock_support,"Livelihood support (livestock restocking, irrigation pump etc.","Caawinaad dhanka nolol-maalmeedka ah (sida xoolaha dib loogu hagaajiyo, mise bamka biyaha ee bacriminta loo adeegsado, iwm)",,,,,
received_assistance,yes_no,yes,Yes,Haa,,,,,
received_assistance,yes_no,no,No,Maya,,,,,
asst_type,assistance_types,food,Food (in kind),Raashiin (caddaan),,,,,
asst_type,assistance_types,food_voucher,Food voucher,Raashiin (Kaar),,,,,
asst_type,assistance_types,food_cash,Cash for food,Raashiin (lacag cadaan ah),,,,,
asst_type,assistance_types,nfis,Non-food items (in kind),Alaabta aan cuntada aheyn (caddaan),,,,,
asst_type,assistance_types,nfis_cash,NFI Cash or voucher,Lacag cadaan ah mise kaar foojar ah,,,,,
asst_type,assistance_types,shelter_materials,Shelter materials,Qalabka dhismaha/hooyga/guriga,,,,,
asst_type,assistance_types,shelter_cash,Cash for shelter,Lacag aqalka/dhismo loogu talagalay,,,,,
asst_type,assistance_types,shelter_training,Shelter training,Tababar aqalka dhisidiisa,,,,,
asst_type,assistance_types,uncond_cash,Unconditional cash,Lacag aan shuruud laheyn,,,,,
asst_type,assistance_types,tvet,Vocational training,Tababar farsamo gacmeed,,,,,
asst_type,assistance_types,livelihood_cash,Livelihood cash,Nolol maalmeed oo lacag ahaan ah,,,,,
asst_type,assistance_types,water_voucher,Water voucher,Kaarka biyaha,,,,,
asst_type,assistance_types,water_treatment,Water treatment products,Daawooyinka biyaha,,,,,
asst_type,assistance_types,hygiene_kits,Hygiene Items,Qalabka fayadhowrka,,,,,
asst_type,assistance_types,legal_assistance,Legal assistance,Kaalmo sharciga ah ,,,,,
asst_type,assistance_types,eviction_support,Eviction support,Kaalmo loogu tala galay barakicinta/guurida,,,,,
asst_type,assistance_types,hlp_training,HLP capacity training,"Tababar xuquuqda guryaha, dhulka iyo hantida",,,,,
asst_type,assistance_types,hlp_information,HLP information services,"Adeegyada warbixinta guryaha, dhulka iyo hantida",,,,,
asst_type,assistance_types,support_elderly,Support to elderly household members,Kaalmo dadka da'da ah ee qoyska ka tirsan,,,,,
asst_type,assistance_types,support_disabled,Support to disabled members,Kaalmo dadka naafada ah,,,,,
asst_type,assistance_types,psychosocial_support,Psychosocial support,Taageero arimaha nafsaaniga ah,,,,,
asst_type,assistance_types,none,None of the above,Midnaba,,,,,
hygiene_items_received,hygiene_items,soap,Soap,Saabuun,,,,,
hygiene_items_received,hygiene_items,shampoo,Shampoo,Shaambo,,,,,
hygiene_items_received,hygiene_items,detergent,Detergent (omo),Omo,,,,,
hygiene_items_received,hygiene_items,sanitary_items,Sanitary items,Agabbka nadaafada,,,,,
hygiene_items_received,hygiene_items,aquatab,Aquatab,Kaniiniyada biyaha,,,,,
hygiene_items_received,hygiene_items,jerrycans,Jerry Cans,Jeriggaan,,,,,
hygiene_items_received,hygiene_items,bucket,Bucket,Baaldi,,,,,
hygiene_items_received,hygiene_items,other,Other,Kale,,,,,
hygiene_items_received,hygiene_items,none,None,Midnaba,,,,,
aid_satisfaction,y_n_dk,yes,Yes,Haa,,,,,
aid_satisfaction,y_n_dk,no,No,Maya,,,,,
aid_satisfaction,y_n_dk,dontknow,Don't know,Ma garanayo ,,,,,
not_satisfied,not_satisfied,not_enough,Assistance was not enough to meet my needs,Caawinaada kuma filneyn daboolida baahideyda,,,,,
not_satisfied,not_satisfied,wrong_need,I did not need the type of assistance that was given to me,Uma baahneyn nooca caawinaada la i siiyay,,,,,
not_satisfied,not_satisfied,low_quality,Assistance was of low quality,Caawinaada aad ayee u tayo hooseysay,,,,,
not_satisfied,not_satisfied,tension_hh,Assisstance caused tension within my household,Caawinaada ayaa xiisad ka dhex abuurtay qoyska,,,,,
not_satisfied,not_satisfied,dontknow,I don’t know/ I don’t want to answer,Ma garanayo / ma doonayo inaan ka jawaabo,,,,,
not_satisfied,not_satisfied,other,Other,Wax Kale,,,,,
aid_violence,y_n_dk,yes,Yes,Haa,,,,,
aid_violence,y_n_dk,no,No,Maya,,,,,
aid_violence,y_n_dk,dontknow,Don't know,Ma garanayo ,,,,,
aid_violence_types,assistance_types,food,Food (in kind),Raashiin (caddaan),,,,,
aid_violence_types,assistance_types,food_voucher,Food voucher,Raashiin (Kaar),,,,,
aid_violence_types,assistance_types,food_cash,Cash for food,Raashiin (lacag cadaan ah),,,,,
aid_violence_types,assistance_types,nfis,Non-food items (in kind),Alaabta aan cuntada aheyn (caddaan),,,,,
aid_violence_types,assistance_types,nfis_cash,NFI Cash or voucher,Lacag cadaan ah mise kaar foojar ah,,,,,
aid_violence_types,assistance_types,shelter_materials,Shelter materials,Qalabka dhismaha/hooyga/guriga,,,,,
aid_violence_types,assistance_types,shelter_cash,Cash for shelter,Lacag aqalka/dhismo loogu talagalay,,,,,
aid_violence_types,assistance_types,shelter_training,Shelter training,Tababar aqalka dhisidiisa,,,,,
aid_violence_types,assistance_types,uncond_cash,Unconditional cash,Lacag aan shuruud laheyn,,,,,
aid_violence_types,assistance_types,tvet,Vocational training,Tababar farsamo gacmeed,,,,,
aid_violence_types,assistance_types,livelihood_cash,Livelihood cash,Nolol maalmeed oo lacag ahaan ah,,,,,
aid_violence_types,assistance_types,water_voucher,Water voucher,Kaarka biyaha,,,,,
aid_violence_types,assistance_types,water_treatment,Water treatment products,Daawooyinka biyaha,,,,,
aid_violence_types,assistance_types,hygiene_kits,Hygiene Items,Qalabka fayadhowrka,,,,,
aid_violence_types,assistance_types,legal_assistance,Legal assistance,Kaalmo sharciga ah ,,,,,
aid_violence_types,assistance_types,eviction_support,Eviction support,Kaalmo loogu tala galay barakicinta/guurida,,,,,
aid_violence_types,assistance_types,hlp_training,HLP capacity training,"Tababar xuquuqda guryaha, dhulka iyo hantida",,,,,
aid_violence_types,assistance_types,hlp_information,HLP information services,"Adeegyada warbixinta guryaha, dhulka iyo hantida",,,,,
aid_violence_types,assistance_types,support_elderly,Support to elderly household members,Kaalmo dadka da'da ah ee qoyska ka tirsan,,,,,
aid_violence_types,assistance_types,support_disabled,Support to disabled members,Kaalmo dadka naafada ah,,,,,
aid_violence_types,assistance_types,psychosocial_support,Psychosocial support,Taageero arimaha nafsaaniga ah,,,,,
aid_violence_types,assistance_types,none,None of the above,Midnaba,,,,,
savings_assoc,y_n_dk,yes,Yes,Haa,,,,,
savings_assoc,y_n_dk,no,No,Maya,,,,,
savings_assoc,y_n_dk,dontknow,Don't know,Ma garanayo ,,,,,
mother_tongue,language,somali_standard,Standard/ Northern Somali,Lahjada reer waqooyiga,,,,,
mother_tongue,language,somali_benaadir,Benaadir Somali,Somali banaadiriga,,,,,
mother_tongue,language,somali_maay,Maay Somali,Luuqada maayga,,,,,
mother_tongue,language,arabic,Arabic,Carabi,,,,,
mother_tongue,language,english,English,Ingiriis,,,,,
mother_tongue,language,italian,Italian,Talyaani,,,,,
mother_tongue,language,bravanese,Bravanese (Chimwiini/ Chimbalazi),Barwani,,,,,
mother_tongue,language,kibajuni,Kibajuni,Baajuunta,,,,,
mother_tongue,language,mushunguli,Mushunguli,Mushunguliga,,,,,
mother_tongue,language,somali_sign,Somali Sign Language,Midaaritaanka,,,,,
mother_tongue,language,none,None of the above,Midna maahan,,,,,
language_spoken,language,somali_standard,Standard/ Northern Somali,Lahjada reer waqooyiga,,,,,
language_spoken,language,somali_benaadir,Benaadir Somali,Somali banaadiriga,,,,,
language_spoken,language,somali_maay,Maay Somali,Luuqada maayga,,,,,
language_spoken,language,arabic,Arabic,Carabi,,,,,
language_spoken,language,english,English,Ingiriis,,,,,
language_spoken,language,italian,Italian,Talyaani,,,,,
language_spoken,language,bravanese,Bravanese (Chimwiini/ Chimbalazi),Barwani,,,,,
language_spoken,language,kibajuni,Kibajuni,Baajuunta,,,,,
language_spoken,language,mushunguli,Mushunguli,Mushunguliga,,,,,
language_spoken,language,somali_sign,Somali Sign Language,Midaaritaanka,,,,,
language_spoken,language,none,None of the above,Midna maahan,,,,,
language_read,language,somali_standard,Standard/ Northern Somali,Lahjada reer waqooyiga,,,,,
language_read,language,somali_benaadir,Benaadir Somali,Somali banaadiriga,,,,,
language_read,language,somali_maay,Maay Somali,Luuqada maayga,,,,,
language_read,language,arabic,Arabic,Carabi,,,,,
language_read,language,english,English,Ingiriis,,,,,
language_read,language,italian,Italian,Talyaani,,,,,
language_read,language,bravanese,Bravanese (Chimwiini/ Chimbalazi),Barwani,,,,,
language_read,language,kibajuni,Kibajuni,Baajuunta,,,,,
language_read,language,mushunguli,Mushunguli,Mushunguliga,,,,,
