"","names.questionnaire.choices_per_variable..x.","list_name","name","label..english","label..somali","country","area","district","region","choice"
"513","livelihood_coping","live_coping","family_sep","Send family members to live in a different place (e.g. IDP settlement)","U dirida qoyska qaar ka mid ah inay ku noolaadaan meelo kale sida (xero barakac)","","","","","family_sep"
"514","livelihood_coping","live_coping","spent_save","Spent savings on food","Lacagahii keydka ahaa ku bixiyay cunto","","","","","spent_save"
"515","livelihood_coping","live_coping","borrow_money","Borrowing money ","In lasoo amaahdo cunto","","","","",""
"516","livelihood_coping","live_coping","children_work","Send children to work","Caruurta oo loo diro inay soo shaqeeyaan","","","","",""
"517","livelihood_coping","live_coping","none","None","Midna","","","","",""
"518","livelihood_coping","live_coping","other","Other","Wax kale","","","","","other"
"5071","livelihood_used","live_coping","sold_livestock","Sold livestock to pay for basic household needs","Iibiyay xoolaha nool si loo soo iibiyo waxyaabaha aasaasiga u ah guriga","","","","","sold_livestock"
"5081","livelihood_used","live_coping","sold_items","Sold household items (mobile phone, furniture, cooking equipment etc) to pay for basic needs","Iibiyay agabka qoyska sida (mobile-ka, alaabta guriga (fadhiga, jiifka), qalabka cunto karinta, iwm) si cunto loo soo iibiyo","","","","","sold_items"
"5091","livelihood_used","live_coping","sold_assets","Sold productive assets (sewing machine, agricultural tools etc.) to pay for basic needs","Iibiyay agab wax soo saar leh sida (harqaanka, qalabka beeraha iwm.)","","","","","sold_assets"
"5101","livelihood_used","live_coping","dangerous_work","Engaged in activities that put you at risk ","Faraha kula jiro howlo halis u keeni karta","","","","","dangerous_work"
"5112","livelihood_used","live_coping","migrated_food","Abnormal migration to other areas in search of food","Isaga guuray goobo kale si cunto loo helo","","","","","migrated_food"
"5121","livelihood_used","live_coping","stop_health_edu","Reduced household expenditure on other things (health, education) in order to pay for food","Waxa la yareeyay isticmaalka qoyska ee (caafimaadka io waxbarashada) si cunto loo soo iibiyo","","","","","stop_health_edu"
"5131","livelihood_used","live_coping","family_sep","Send family members to live in a different place (e.g. IDP settlement)","U dirida qoyska qaar ka mid ah inay ku noolaadaan meelo kale sida (xero barakac)","","","","","family_sep"
"5141","livelihood_used","live_coping","spent_save","Spent savings on food","Lacagahii keydka ahaa ku bixiyay cunto","","","","","spent_save"
"5151","livelihood_used","live_coping","borrow_money","Borrowing money ","In lasoo amaahdo cunto","","","","",""
"5161","livelihood_used","live_coping","children_work","Send children to work","Caruurta oo loo diro inay soo shaqeeyaan","","","","",""
"5171","livelihood_used","live_coping","none","None","Midna","","","","",""
"5181","livelihood_used","live_coping","other","Other","Wax kale","","","","","other"
"10913","own_livestock","yes_no","yes","Yes","Haa","","","","",""
"11013","own_livestock","yes_no","no","No","Maya","","","","",""
"519","livestock_dead","proportion","none","None","Waxba","","","","",""
"520","livestock_dead","proportion","less_quarter","Less than one quarter","In ka yar hal rubac","","","","",""
"521","livestock_dead","proportion","less_half","Less than one half","In ka yar hal nus","","","","",""
"522","livestock_dead","proportion","more_half","More than one half","In ka badan hal nus","","","","",""
"523","livestock_dead","proportion","more_three_quarters","More than three quarters","Wax ka badan saddex rubac","","","","",""
"524","livestock_dead","proportion","all","All","Dhamaan","","","","",""
"10914","cultivated","yes_no","yes","Yes","Haa","","","","",""
"11014","cultivated","yes_no","no","No","Maya","","","","",""
"10915","cultivated_damaged","yes_no","yes","Yes","Haa","","","","",""
"11015","cultivated_damaged","yes_no","no","No","Maya","","","","",""
"933","currency","currency","sos","Somali shilling","Shillin Soomaali","","","","",""
"934","currency","currency","slsh","Somaliland Shilling","Shillin Soomaaliland","","","","",""
"935","currency","currency","kes","Kenyan shilling","Shillin Kenya","","","","",""
"936","currency","currency","etb","Ethiopian Birr","Birta Itoobiya","","","","",""
"6861","food_price_change","increase_decrease","increase","Increase","Sare u kicid","","","","",""
"6871","food_price_change","increase_decrease","decrease","Decrease","Hoos u dhicid","","","","",""
"6881","food_price_change","increase_decrease","no_change","No change","Aan is badalin","","","","",""
"220","water_drinking","water_source","water_kiosk","Water Kiosk","Tabakaayo biyo","","","","",""
"221","water_drinking","water_source","piped_system","Piped System","Tuubooyin","","","","",""
"222","water_drinking","water_source","protected_well_no_hand_pump","Protected Well w/o hand pump","Ceel daboolan - Bambo gacmeed aan laheyn","","","","",""
"223","water_drinking","water_source","protected_well_with_hand_pump","Protected Well with hand Pump","Ceel daboolan - Bambo gacmeed leh","","","","",""
"224","water_drinking","water_source","unprotected_well","Unprotected Well","Ceel aan daboolneyn","","","","",""
"225","water_drinking","water_source","berkad","Berkad","Berkad","","","","",""
"226","water_drinking","water_source","river","River","Wabi","","","","",""
"227","water_drinking","water_source","tank_and_tap","Water tank and Tap","Haan biy iyo tuubo","","","","",""
"228","water_drinking","water_source","water_trucking_distrib","Water Trucking Distribution Point","Barta lagu qeybiyo biyo dhaaminta","","","","",""
"229","water_drinking","water_source","borehole","Borehole with submersible pump","Ceel riig oo bambo leh","","","","",""
"230","water_drinking","water_source","other","Other","Wax kale","","","","",""
"563","water_drinking","water_source_live","water_kiosk","Water Kiosk","Tabakaayo biyo","","","","",""
"564","water_drinking","water_source_live","piped_system","Piped System","Tuubooyin","","","","",""
"565","water_drinking","water_source_live","protected_well_no_hand_pump","Protected Well w/o hand pump","Ceel daboolan - Bambo gacmeed aan laheyn","","","","",""
"566","water_drinking","water_source_live","protected_well_with_hand_pump","Protected Well with hand Pump","Ceel daboolan - Bambo gacmeed leh","","","","",""
"567","water_drinking","water_source_live","unprotected_well","Unprotected Well","Ceel aan daboolneyn","","","","",""
"568","water_drinking","water_source_live","berkad","Berkad","Berkad","","","","",""
"569","water_drinking","water_source_live","river","River","Wabi","","","","",""
"570","water_drinking","water_source_live","tank_and_tap","Water tank and Tap","Haan biy iyo tuubo","","","","",""
"571","water_drinking","water_source_live","water_trucking_distrib","Water Trucking Distribution Point","Barta lagu qeybiyo biyo dhaaminta","","","","",""
"572","water_drinking","water_source_live","borehole","Borehole with submersible pump","Ceel riig oo bambo leh","","","","",""
"573","water_drinking","water_source_live","other","Other","Wax kale","","","","",""
"574","water_drinking","water_source_live","no_water_needed","I do not have livelihood activities which require water","Ma haysti howl nolol maalmeed ah oo biyo u baahan","","","","",""
"2575","water_drinking","water_source_list","household_connection","Water piped into the dwelling/plot","","","","","",""
"2576","water_drinking","water_source_list","public_tap","Public water tap/standpipe","","","","","",""
"2577","water_drinking","water_source_list","borehole","Tubewell/borehole (handpump)","","","","","",""
"2578","water_drinking","water_source_list","protected_well","Protected dug well","","","","","",""
"2579","water_drinking","water_source_list","protected_spring","Protected spring","","","","","",""
"2580","water_drinking","water_source_list","protected_rainwater_tank","Protected water tank","","","","","",""
"2581","water_drinking","water_source_list","unprotected_well","Unprotected dug well","","","","","",""
"2582","water_drinking","water_source_list","unprotected_spring","Unprotected spring","","","","","",""
"2583","water_drinking","water_source_list","surface_water","Surface water (river, dam, lake, pond, stream, canal)","","","","","",""
"2584","water_drinking","water_source_list","unprotected_rainwater_tank","Unprotected water tank","","","","","",""
"2585","water_drinking","water_source_list","bottled_water","Bottled water","","","","","",""
"2586","water_drinking","water_source_list","water_carts","Water carts, donkey carts, etc.","","","","","",""
"2587","water_drinking","water_source_list","water_truck","Water trucking","","","","","",""
"2588","water_drinking","water_source_list","other","Other","","","","","",""
"2589","water_drinking","water_source_list","none","None","","","","","",""
"2590","water_drinking","water_source_list","no_answer","I don't know or I don't want to answer","","","","","",""
"2201","water_domestic","water_source","water_kiosk","Water Kiosk","Tabakaayo biyo","","","","",""
"2212","water_domestic","water_source","piped_system","Piped System","Tuubooyin","","","","",""
"2221","water_domestic","water_source","protected_well_no_hand_pump","Protected Well w/o hand pump","Ceel daboolan - Bambo gacmeed aan laheyn","","","","",""
"2231","water_domestic","water_source","protected_well_with_hand_pump","Protected Well with hand Pump","Ceel daboolan - Bambo gacmeed leh","","","","",""
"2241","water_domestic","water_source","unprotected_well","Unprotected Well","Ceel aan daboolneyn","","","","",""
"2251","water_domestic","water_source","berkad","Berkad","Berkad","","","","",""
"2261","water_domestic","water_source","river","River","Wabi","","","","",""
"2271","water_domestic","water_source","tank_and_tap","Water tank and Tap","Haan biy iyo tuubo","","","","",""
"2281","water_domestic","water_source","water_trucking_distrib","Water Trucking Distribution Point","Barta lagu qeybiyo biyo dhaaminta","","","","",""
"2291","water_domestic","water_source","borehole","Borehole with submersible pump","Ceel riig oo bambo leh","","","","",""
"2301","water_domestic","water_source","other","Other","Wax kale","","","","",""
"5631","water_domestic","water_source_live","water_kiosk","Water Kiosk","Tabakaayo biyo","","","","",""
"5641","water_domestic","water_source_live","piped_system","Piped System","Tuubooyin","","","","",""
"5651","water_domestic","water_source_live","protected_well_no_hand_pump","Protected Well w/o hand pump","Ceel daboolan - Bambo gacmeed aan laheyn","","","","",""
"5661","water_domestic","water_source_live","protected_well_with_hand_pump","Protected Well with hand Pump","Ceel daboolan - Bambo gacmeed leh","","","","",""
"5671","water_domestic","water_source_live","unprotected_well","Unprotected Well","Ceel aan daboolneyn","","","","",""
"5681","water_domestic","water_source_live","berkad","Berkad","Berkad","","","","",""
"5691","water_domestic","water_source_live","river","River","Wabi","","","","",""
"5701","water_domestic","water_source_live","tank_and_tap","Water tank and Tap","Haan biy iyo tuubo","","","","",""
"5711","water_domestic","water_source_live","water_trucking_distrib","Water Trucking Distribution Point","Barta lagu qeybiyo biyo dhaaminta","","","","",""
"5721","water_domestic","water_source_live","borehole","Borehole with submersible pump","Ceel riig oo bambo leh","","","","",""
"5731","water_domestic","water_source_live","other","Other","Wax kale","","","","",""
"5741","water_domestic","water_source_live","no_water_needed","I do not have livelihood activities which require water","Ma haysti howl nolol maalmeed ah oo biyo u baahan","","","","",""
"25751","water_domestic","water_source_list","household_connection","Water piped into the dwelling/plot","","","","","",""
"25761","water_domestic","water_source_list","public_tap","Public water tap/standpipe","","","","","",""
"25771","water_domestic","water_source_list","borehole","Tubewell/borehole (handpump)","","","","","",""
"25781","water_domestic","water_source_list","protected_well","Protected dug well","","","","","",""
"25791","water_domestic","water_source_list","protected_spring","Protected spring","","","","","",""
"25801","water_domestic","water_source_list","protected_rainwater_tank","Protected water tank","","","","","",""
"25811","water_domestic","water_source_list","unprotected_well","Unprotected dug well","","","","","",""
"25821","water_domestic","water_source_list","unprotected_spring","Unprotected spring","","","","","",""
"25831","water_domestic","water_source_list","surface_water","Surface water (river, dam, lake, pond, stream, canal)","","","","","",""
"25841","water_domestic","water_source_list","unprotected_rainwater_tank","Unprotected water tank","","","","","",""
"25851","water_domestic","water_source_list","bottled_water","Bottled water","","","","","",""
"25861","water_domestic","water_source_list","water_carts","Water carts, donkey carts, etc.","","","","","",""
"25871","water_domestic","water_source_list","water_truck","Water trucking","","","","","",""
"25881","water_domestic","water_source_list","other","Other","","","","","",""
"25891","water_domestic","water_source_list","none","None","","","","","",""
"25901","water_domestic","water_source_list","no_answer","I don't know or I don't want to answer","","","","","",""
"10916","adequate_water","yes_no","yes","Yes","Haa","","","","",""
"11016","adequate_water","yes_no","no","No","Maya","","","","",""
"231","water_access_challenges","water_none","water_source","There is not enough water at my water source so we reduced consumption","Goobta biyaha aan kasoo qaadano malahan biyo ku filan, sidaas awgeed waan iska yareenay isticmaalkiisa","","","","",""
"232","water_access_challenges","water_none","no_containers","We don't have enough containers to store or carry water","Ma haysano weelal/haan nagu filan ee biyaha ku keydsan karno","","","","",""
"233","water_access_challenges","water_none","poor_quality","The water is not good quality (taste, smell, cleanliness) so we reduced consumption","Biyaha tayo fican ma lahan (dhadhanka, shiirka, nadiif ahaanta), sidaas awgeed waan iska yareenay isticmaalkiisa","","","","",""
"234","water_access_challenges","water_none","source_far","The closest water source is far away","Goobta biyaha ee noogu dhow oo aad u fog","","","","",""
"235","water_access_challenges","water_none","source_long","The waiting time to collect water is too long","Waqtiga la sugayo biyaha qaadashiisa oo aad u dheer","","","","",""
"236","water_access_challenges","water_none","unsafe","We don't feel safe going to the water point","Amaan inooma ahan aaditaanka/gaarintaanka goobta biyaha","","","","",""
"237","water_access_challenges","water_none","not_functional","My water source is not functional","Goobta biyaha ma shaqeynayo","","","","",""
"238","water_access_challenges","water_none","other","Other","Wax kale","","","","",""
"10917","water_treat","yes_no","yes","Yes","Haa","","","","",""
"11017","water_treat","yes_no","no","No","Maya","","","","",""
"239","water_treat_how","water_treat_how","boiling","Boiling","Kar karinta biyaha","","","","",""
"240","water_treat_how","water_treat_how","cloth_filter","Cloth filter","Dharka/Marada oo lagu shaandheeyo biyaha","","","","",""
"241","water_treat_how","water_treat_how","other_filter","Other kind of filter (membrane, ceramic etc)","Shaandooyinka kale sida (dhoobada iwm)","","","","",""
"242","water_treat_how","water_treat_how","chlorine","Chlorine tablets/aquatabs","Koloriin/Kaniinka sifeynta biyaha","","","","",""
"243","water_treat_how","water_treat_how","other","Other","Wax kale","","","","",""
"244","water_dist","time_dist1","under_30_minutes","Under 30 minutes","Wax ka yar 30 daqiiqo ","","","","",""
"245","water_dist","time_dist1","30_minutes_1_hour","30 minutes to less than 1 hour","30 daqiiqo ilaa 1 saac wax ka yar","","","","",""
"246","water_dist","time_dist1","1_hour_half_day","One hour to less than half a day","1 saac ilaa iyo wax maalin ka yar","","","","",""
"247","water_dist","time_dist1","half_day","Half a day","Maalin barkeed","","","","",""
"248","water_dist","time_dist1","full_day","More than half a day","In ka badan maalin barkeed","","","","",""
"249","water_dist","time_dist1","dontknow","I don't know or don’t want to answer","Ma garanayo ama ma doonayo inaan ka jawaabo","","","","",""
"10918","water_pay","yes_no","yes","Yes","Haa","","","","",""
"11018","water_pay","yes_no","no","No","Maya","","","","",""
"6862","water_price_change","increase_decrease","increase","Increase","Sare u kicid","","","","",""
"6872","water_price_change","increase_decrease","decrease","Decrease","Hoos u dhicid","","","","",""
"6882","water_price_change","increase_decrease","no_change","No change","Aan is badalin","","","","",""
"857","soap_access","soap_access","yes_saw","Yes (only answer if enumerator have physically SEEN soap)","Haa (Waa haddii xog-aruuriyaha uu arkay saabuunta)","","","","",""
"858","soap_access","soap_access","yes_no_evidence","Yes (but could not show enumerator soap)","Haa (Laakiin xog-aruuriyaha ma arkin saabuunta)","","","","",""
"859","soap_access","soap_access","no","No","Maya","","","","",""
"260","no_soap_why","no_soap_why","cant_afford","We can't afford it","Ma iibsan karno","","","","",""
"261","no_soap_why","no_soap_why","use_other","We prefer using a substitute","Waxaan doorbideynaa inaan isticmaalno wax kale","","","","",""
"262","no_soap_why","no_soap_why","not_in_market","Soap is not available in the market","Suuqa laga helo saabuunta","","","","",""
"263","no_soap_why","no_soap_why","market_too_far","Market is too far","Suuqa ayaa aad u fog","","","","",""
"264","no_soap_why","no_soap_why","waiting_distribution","We are waiting for the next distribution","Saabuun qeybinta soo xigta ayaa sugeynaa","","","","",""
"265","no_soap_why","no_soap_why","ran_out","We ran out of soap","Saabuunta ayaa naga go'day","","","","",""
"266","no_soap_why","no_soap_why","not_necessary","Soap is not necessary","Saabuunta muhiim ma ahan","","","","",""
"267","no_soap_why","no_soap_why","other","Other","Wax kale","","","","",""
"2668","no_soap_why","no_soap_why_list","unavailable_at_market","It is unavailable at the local market","","","","","",""
"2669","no_soap_why","no_soap_why_list","use_substitute","We prefer a substitute (e.g. ash)","","","","","",""
"2670","no_soap_why","no_soap_why_list","waiting_for_distribution","We are waiting for the next distribution","","","","","",""
"2671","no_soap_why","no_soap_why_list","market_too_far","The market is too far","","","","","",""
"2672","no_soap_why","no_soap_why_list","cant_afford","We cannot afford it","","","","","",""
"2673","no_soap_why","no_soap_why_list","soap_not_necessary","Soap is not necessary","","","","","",""
"2674","no_soap_why","no_soap_why_list","other","Other","","","","","",""
"2675","no_soap_why","no_soap_why_list","no_answer","I don't know or I don't want to answer","","","","","",""
"268","handwashing_technique","handwashing_techniques","water_only","Water only","Biyo kaliya","","","","",""
"269","handwashing_technique","handwashing_techniques","water_soap","Water with soap","Biyo iyo saabuun","","","","",""
"270","handwashing_technique","handwashing_techniques","water_ash","Water with ash","Biyo iyo dambas","","","","",""
"271","handwashing_technique","handwashing_techniques","water_sand","Water with sand","Biyo iyo caro","","","","",""
"272","handwashing_technique","handwashing_techniques","none","Nothing","Waxba","","","","",""
"868","latrine_access","latrine_access","all_use","All members have access and use it","Dhamaan qoyska ayaa suuliga hela oo isticmaala","","","","",""
"869","latrine_access","latrine_access","some_use","All members have access but only some use it","Dhamaan qoyska ayaa suuliga hela laakiin qaar ayaa isticmaala","","","","",""
"870","latrine_access","latrine_access","some_access","Only some members have access to a latrine","Qaar ka mid ah qoyska ayaa suuliga hela","","","","",""
"871","latrine_access","latrine_access","no_access","No members have access","Qofna ma helo","","","","",""
"872","latrine_access","latrine_access","dontknow","I don't know or don’t want to answer","Ma garanayo ama ma doonayo inaan ka jawaabo","","","","",""
"2637","latrine_access","latrine_access_list","all_members","All members have access and use it","","","","","",""
"2638","latrine_access","latrine_access_list","all_access_some_use","All members have access but only some use it","","","","","",""
"2639","latrine_access","latrine_access_list","some_members","Only some members have access to a latrine","","","","","",""
"2640","latrine_access","latrine_access_list","no_members","No members have access to a latrine","","","","","",""
"2641","latrine_access","latrine_access_list","no_answer","I don't know or I don't want to answer","","","","","",""
"2643","latrine_access","latrine_access_problem_list","facility_distance","Facilities are too far away","","","","","",""
"2644","latrine_access","latrine_access_problem_list","not_enough_facilities","There are not enough other latrine facilities/too crowded","","","","","",""
"2645","latrine_access","latrine_access_problem_list","absence_water","Absence/insufficiency of water","","","","","",""
"2646","latrine_access","latrine_access_problem_list","unclean_unhygenic","Latrines are unclean/unhygienic","","","","","",""
"2647","latrine_access","latrine_access_problem_list","lack_privacy","Lack of privacy/no separation between men and women","","","","","",""
"2648","latrine_access","latrine_access_problem_list","unsafe","It is not safe (e.g. no door, no lock)","","","","","",""
"2649","latrine_access","latrine_access_problem_list","cesspit_full","Cesspit is full","","","","","",""
"2650","latrine_access","latrine_access_problem_list","blocked_pipes","Pipes are blocked","","","","","",""
"2651","latrine_access","latrine_access_problem_list","sewage_connection_blocked","Connection to sewage blocked","","","","","",""
"2652","latrine_access","latrine_access_problem_list","damaged_structure","Structure is damaged (ex: due to storm)","","","","","",""
"2653","latrine_access","latrine_access_problem_list","too_young","Some members of the household too young to use","","","","","",""
"2654","latrine_access","latrine_access_problem_list","no_hh_latrine","Lack of a household latrine","","","","","",""
"2655","latrine_access","latrine_access_problem_list","other","Other","","","","","",""
"2656","latrine_access","latrine_access_problem_list","no_answer","I don't know or I don't want to answer","","","","","",""
"2658","latrine_access","no_latrine_access_who_list","female_child","female child","","","","","",""
"2659","latrine_access","no_latrine_access_who_list","male_child","male child","","","","","",""
"2660","latrine_access","no_latrine_access_who_list","female_adult","female adult","","","","","",""
"2661","latrine_access","no_latrine_access_who_list","male_adult","male adult","","","","","",""
"2662","latrine_access","no_latrine_access_who_list","no_answer","I don't know or I don't want to answer","","","","","",""
"374","latrine_type","latrine_type","flush_unimproved","Flush latrine to the open","Musqul ku furan banaanka","","","","",""
"375","latrine_type","latrine_type","flush_improved","Flush latrine to a tank/sewer system/pit","Musqul ku xeran booyad, god mise bullaacad","","","","",""
"376","latrine_type","latrine_type","pit_improved","Pit latrine covered/with slab","Godka musqusha oo daboolan","","","","",""
"377","latrine_type","latrine_type","pit_unimproved","Pit latrine open/without slab","Godka musqusha oo aan daboolneyn","","","","",""
"378","latrine_type","latrine_type","other","Other","Wax kale","","","","",""
"10919","latrine_segregated","yes_no","yes","Yes","Haa","","","","",""
"11019","latrine_segregated","yes_no","no","No","Maya","","","","",""
"10920","latrines_accessible_disabled","yes_no","yes","Yes","Haa","","","","",""
"11020","latrines_accessible_disabled","yes_no","no","No","Maya","","","","",""
"10921","latrines_lockable","yes_no","yes","Yes","Haa","","","","",""
"11021","latrines_lockable","yes_no","no","No","Maya","","","","",""
"10922","latrines_handwashing","yes_no","yes","Yes","Haa","","","","",""
"11022","latrines_handwashing","yes_no","no","No","Maya","","","","",""
"10923","latrines_lighting","yes_no","yes","Yes","Haa","","","","",""
"11023","latrines_lighting","yes_no","no","No","Maya","","","","",""
"379","latrine_hygiene","latrine_hygiene","v_hygienic","Very hygienic","Aad nadiif u ah","","","","",""
"380","latrine_hygiene","latrine_hygiene","hygienic","Hygienic","Nadiif ah","","","","",""
"381","latrine_hygiene","latrine_hygiene","unhygienic","Unhygienic","Aan nadiif aheyn","","","","",""
"382","latrine_hygiene","latrine_hygiene","v_unhygienic","Very unhygienic","Aad u nadiif aheyn","","","","",""
"282","no_latrine_defecation","no_latrine","open_by_home","In the open by the home","Meel banaan guriga u dhow","","","","",""
"283","no_latrine_defecation","no_latrine","open_away_home","In the open away from the home","Meel banaan guriga ka fog","","","","",""
"284","no_latrine_defecation","no_latrine","community_defecation_point","Community defecation area","Meel bulshada loo cayimay inay ku saxarooto","","","","",""
"285","no_latrine_defecation","no_latrine","other","Other","Wax kale","","","","",""
"26581","no_latrine_defecation","no_latrine_access_who_list","female_child","female child","","","","","",""
"26591","no_latrine_defecation","no_latrine_access_who_list","male_child","male child","","","","","",""
"26601","no_latrine_defecation","no_latrine_access_who_list","female_adult","female adult","","","","","",""
"26611","no_latrine_defecation","no_latrine_access_who_list","male_adult","male adult","","","","","",""
"26621","no_latrine_defecation","no_latrine_access_who_list","no_answer","I don't know or I don't want to answer","","","","","",""
"308","dispose_faeces","dispose_waste","latrine","In the latrine","Suuliga/musqusha dhexdiisa","","","","",""
"309","dispose_faeces","dispose_waste","garbage","In the garbage dump","meesha qashinka/shiishka lagu shubo","","","","",""
"310","dispose_faeces","dispose_waste","bury_it","We bury it","Waan duugnaa/aasnaa","","","","",""
"311","dispose_faeces","dispose_waste","burn_it","We burn it","Waan gubnaa","","","","",""
"312","dispose_faeces","dispose_waste","open_near_home","In the open near the home","Meel banaan guriga u dhow","","","","",""
"313","dispose_faeces","dispose_waste","open_away_home","In the open away from the home","Meel banaan guriga ka fog","","","","",""
"314","dispose_faeces","dispose_waste","dontknow","I don’t know/ I don’t want to answer","Ma garanayo / ma doonayo inaan ka jawaabo","","","","",""
"3081","dispose_waste","dispose_waste","latrine","In the latrine","Suuliga/musqusha dhexdiisa","","","","",""
"3091","dispose_waste","dispose_waste","garbage","In the garbage dump","meesha qashinka/shiishka lagu shubo","","","","",""
"3101","dispose_waste","dispose_waste","bury_it","We bury it","Waan duugnaa/aasnaa","","","","",""
"3112","dispose_waste","dispose_waste","burn_it","We burn it","Waan gubnaa","","","","",""
"3121","dispose_waste","dispose_waste","open_near_home","In the open near the home","Meel banaan guriga u dhow","","","","",""
"3131","dispose_waste","dispose_waste","open_away_home","In the open away from the home","Meel banaan guriga ka fog","","","","",""
"3141","dispose_waste","dispose_waste","dontknow","I don’t know/ I don’t want to answer","Ma garanayo / ma doonayo inaan ka jawaabo","","","","",""
"10924","health_access","yes_no","yes","Yes","Haa","","","","",""
"11024","health_access","yes_no","no","No","Maya","","","","",""
"315","no_health_access","no_health_access","never_there","There were never any health facilities nearby","Ma jirin goob caafimaad inoo dhow","","","","",""
"316","no_health_access","no_health_access","not_functional_flood","Health facility is not functional due to flooding","Goobta caafimaadka ma shaqeynayso daadka aawgiis","","","","",""
"317","no_health_access","no_health_access","not-functional_other","Health facility is not functional for another reason","Goobta caafimaadka ma shaqeynayso sababo kale aawgeed","","","","",""
"318","no_health_access","no_health_access","no_health_workers","There are no healthcare workers in the facility","Goobta caafimaadka ma joogaan shaqaalo caafimaad","","","","",""
"319","no_health_access","no_health_access","no_medicine","There is no medicine or treatment available in the facility","Goobta caafimaadka ma lahan daawooyinka","","","","",""
"320","no_health_access","no_health_access","cant_afford","We can't afford to use the facility","Ma iska bixin karo qarashaadka adeega caafimaadka ee goobtaan","","","","",""
"321","no_health_access","no_health_access","facility_too_far","The facility is too far away","Goobta caaafimaad aad ayee u fog tahay","","","","",""
"322","no_health_access","no_health_access","inaccessible_insecurity","The facility is inaccessible due to insecurity","Goobta caafimaadka lama aadi amaan daro aawgeed","","","","",""
"344","health_source","health_source","government_clinic","Government clinic or hospital","Goob caafimaad ama Isbitaalka dowlada","","","","",""
"345","health_source","health_source","private_clinic","Private clinic or hospital","Goob caafimaad ama Isbitaal aan dowlada aheyn (private ah)","","","","",""
"346","health_source","health_source","ngo_clinic","NGO run clinic or hospital","Goob caafimaad ama Isbitaal NGO ay gacanta ku heyso","","","","",""
"347","health_source","health_source","traditional_healer","Traditional healer","Daawo dhaqameed","","","","",""
"348","health_source","health_source","pharmacy","Pharmacy","Farmasi","","","","",""
"349","health_source","health_source","shop_drugs","Shop selling medication","Dukaamada oo daawooyinka iibinaya","","","","",""
"350","health_source","health_source","other","Other","Wax kale","","","","",""
"2441","dist_health_facility","time_dist1","under_30_minutes","Under 30 minutes","Wax ka yar 30 daqiiqo ","","","","",""
"2451","dist_health_facility","time_dist1","30_minutes_1_hour","30 minutes to less than 1 hour","30 daqiiqo ilaa 1 saac wax ka yar","","","","",""
"2461","dist_health_facility","time_dist1","1_hour_half_day","One hour to less than half a day","1 saac ilaa iyo wax maalin ka yar","","","","",""
"2471","dist_health_facility","time_dist1","half_day","Half a day","Maalin barkeed","","","","",""
"2481","dist_health_facility","time_dist1","full_day","More than half a day","In ka badan maalin barkeed","","","","",""
"2491","dist_health_facility","time_dist1","dontknow","I don't know or don’t want to answer","Ma garanayo ama ma doonayo inaan ka jawaabo","","","","",""
"323","health_services","health_services","treat_disease","Treatment for diseases","Daaweynta cudurada","","","","",""
"324","health_services","health_services","treat_awd","Treatment for diarrohoea","Daaweynta shubanka","","","","",""
"325","health_services","health_services","treat_wounds","Treatment of wounds","Daaweynta dhaawacyada","","","","",""
"326","health_services","health_services","sexual_health","Sexual and reproductive health","caafimaadka jinsiga ah iyo taranka","","","","",""
"327","health_services","health_services","mental_health","Mental health services","Xanuunada dhimirka","","","","",""
"328","health_services","health_services","maternal_health","Maternal and child healthcare","Adeega dhalmada ama dhalaanka iyo hooyooyinka","","","","",""
"329","health_services","health_services","drug_treatment","Treatment for drug problems","Daaweynta dhibaatooyinka daroogada","","","","",""
"330","health_services","health_services","surgery","Surgery","Qaliinka","","","","",""
"331","health_services","health_services","other","Other","Wax kale","","","","",""
"11110","chw_visit","y_n_dk","yes","Yes","Haa","","","","",""
"1129","chw_visit","y_n_dk","no","No","Maya","","","","",""
"1139","chw_visit","y_n_dk","dontknow","Don't know","Ma garanayo ","","","","",""
"10925","health_pay","yes_no","yes","Yes","Haa","","","","",""
"11025","health_pay","yes_no","no","No","Maya","","","","",""
"6863","health_price_change","increase_decrease","increase","Increase","Sare u kicid","","","","",""
"6873","health_price_change","increase_decrease","decrease","Decrease","Hoos u dhicid","","","","",""
"6883","health_price_change","increase_decrease","no_change","No change","Aan is badalin","","","","",""
"332","health_issues_child","health_issues","malaria","Malaria","Malaariyo","","","","",""
"333","health_issues_child","health_issues","stomach_pain","Stomach pain","Calool xanuun","","","","",""
"334","health_issues_child","health_issues","wounds","Wounds or physical injury (such as broken leg)","Dhaawacyada/jabka (sida lug jabtay)","","","","",""
"335","health_issues_child","health_issues","breathing_problems","Breathing problems","Dhibaatooyinka Neefsashada","","","","",""
"336","health_issues_child","health_issues","eye_infection","Eye infection","Caabuqa indhaha","","","","",""
"337","health_issues_child","health_issues","measles","Skin diseases/rash","xanuunada maqaarka/firiiric","","","","",""
"338","health_issues_child","health_issues","awd","Diarrhoea","Shuban","","","","",""
"339","health_issues_child","health_issues","malnutrition","Malnutrition","Nafaqo darada","","","","",""
"340","health_issues_child","health_issues","khat","Problems with khat consumption","Dhibaatooyinka keena cunista qaadka","","","","",""
"341","health_issues_child","health_issues","fever","Fever","Xumad/Qandho","","","","",""
"342","health_issues_child","health_issues","none","No issue","Dhibaato caafimaad ma jirto","","","","",""
